"DateTime";"IPhone[en]"
"2014-09-29 00:00:00";11146
"2014-09-30 00:00:00";14255
"2014-10-01 00:00:00";10215
"2014-10-02 00:00:00";12707
"2014-10-03 00:00:00";9345
"2014-10-04 00:00:00";7236
"2014-10-05 00:00:00";6712
"2014-10-06 00:00:00";8732
"2014-10-07 00:00:00";9049
"2014-10-08 00:00:00";8006
"2014-10-09 00:00:00";8479
"2014-10-10 00:00:00";7319
"2014-10-11 00:00:00";5834
"2014-10-12 00:00:00";6086
"2014-10-13 00:00:00";7994
"2014-10-14 00:00:00";7530
"2014-10-15 00:00:00";7432
"2014-10-16 00:00:00";7369
"2014-10-17 00:00:00";7056
"2014-10-18 00:00:00";5080
"2014-10-19 00:00:00";5499
"2014-10-20 00:00:00";7654
"2014-10-21 00:00:00";7374
"2014-10-22 00:00:00";7926
"2014-10-23 00:00:00";7895
"2014-10-24 00:00:00";6491
"2014-10-25 00:00:00";4937
"2014-10-26 00:00:00";5000
"2014-10-27 00:00:00";9194
"2014-10-28 00:00:00";7227
"2014-10-29 00:00:00";7064
"2014-10-30 00:00:00";8109
"2014-10-31 00:00:00";6664
"2014-11-01 00:00:00";4610
"2014-11-02 00:00:00";5223
"2014-11-03 00:00:00";6859
"2014-11-04 00:00:00";6906
"2014-11-05 00:00:00";6360
"2014-11-06 00:00:00";6185
"2014-11-07 00:00:00";6208
"2014-11-08 00:00:00";4333
"2014-11-09 00:00:00";4481
"2014-11-10 00:00:00";5970
"2014-11-11 00:00:00";9733
"2014-11-12 00:00:00";9108
"2014-11-13 00:00:00";8624
"2014-11-14 00:00:00";7190
"2014-11-15 00:00:00";6916
"2014-11-16 00:00:00";7124
"2014-11-17 00:00:00";7701
"2014-11-18 00:00:00";7851
"2014-11-19 00:00:00";6760
"2014-11-20 00:00:00";7506
"2014-11-21 00:00:00";7669
"2014-11-22 00:00:00";6014
"2014-11-23 00:00:00";6504
"2014-11-24 00:00:00";8281
"2014-11-25 00:00:00";7766
"2014-11-26 00:00:00";7116
"2014-11-27 00:00:00";8920
"2014-11-28 00:00:00";7790
"2014-11-29 00:00:00";8403
"2014-11-30 00:00:00";7847
"2014-12-01 00:00:00";8865
"2014-12-02 00:00:00";8987
"2014-12-03 00:00:00";8602
"2014-12-04 00:00:00";9563
"2014-12-05 00:00:00";8568
"2014-12-06 00:00:00";7903
"2014-12-07 00:00:00";8069
"2014-12-08 00:00:00";9765
"2014-12-09 00:00:00";9455
"2014-12-10 00:00:00";9526
"2014-12-11 00:00:00";10297
"2014-12-12 00:00:00";9710
"2014-12-13 00:00:00";8552
"2014-12-14 00:00:00";8710
"2014-12-15 00:00:00";9604
"2014-12-16 00:00:00";9607
"2014-12-17 00:00:00";11087
"2014-12-18 00:00:00";8975
"2014-12-19 00:00:00";7924
"2014-12-20 00:00:00";6227
"2014-12-21 00:00:00";5946
"2014-12-22 00:00:00";6621
"2014-12-23 00:00:00";6534
"2014-12-24 00:00:00";6016
"2014-12-25 00:00:00";5373
"2014-12-26 00:00:00";6152
"2014-12-27 00:00:00";6475
"2014-12-28 00:00:00";5935
"2014-12-29 00:00:00";7014
"2014-12-30 00:00:00";7189
"2014-12-31 00:00:00";6896
"2015-01-01 00:00:00";6679
"2015-01-02 00:00:00";6870
"2015-01-03 00:00:00";4570
"2015-01-04 00:00:00";3784
"2015-01-05 00:00:00";4751
"2015-01-06 00:00:00";5401
"2015-01-07 00:00:00";5151
"2015-01-08 00:00:00";5441
"2015-01-09 00:00:00";5927
"2015-01-10 00:00:00";3810
"2015-01-11 00:00:00";3886
"2015-01-12 00:00:00";5521
"2015-01-13 00:00:00";5215
"2015-01-14 00:00:00";5400
"2015-01-15 00:00:00";5987
"2015-01-16 00:00:00";4908
"2015-01-17 00:00:00";4524
"2015-01-18 00:00:00";3684
"2015-01-19 00:00:00";4679
"2015-01-20 00:00:00";6127
"2015-01-21 00:00:00";5523
"2015-01-22 00:00:00";5618
"2015-01-23 00:00:00";5136
"2015-01-24 00:00:00";3736
"2015-01-25 00:00:00";3823
"2015-01-26 00:00:00";5179
"2015-01-27 00:00:00";5783
"2015-01-28 00:00:00";6414
"2015-01-29 00:00:00";6227
"2015-01-30 00:00:00";5280
"2015-01-31 00:00:00";3909
"2015-02-01 00:00:00";4076
"2015-02-02 00:00:00";5556
"2015-02-03 00:00:00";5780
"2015-02-04 00:00:00";5946
"2015-02-05 00:00:00";5728
"2015-02-06 00:00:00";5400
"2015-02-07 00:00:00";3893
"2015-02-08 00:00:00";5785
"2015-02-09 00:00:00";5353
"2015-02-10 00:00:00";5700
"2015-02-11 00:00:00";5661
"2015-02-12 00:00:00";5839
"2015-02-13 00:00:00";4920
"2015-02-14 00:00:00";3713
"2015-02-15 00:00:00";4001
"2015-02-16 00:00:00";4768
"2015-02-17 00:00:00";5489
"2015-02-18 00:00:00";5358
"2015-02-19 00:00:00";5242
"2015-02-20 00:00:00";5024
"2015-02-21 00:00:00";4447
"2015-02-22 00:00:00";4090
"2015-02-23 00:00:00";5479
"2015-02-24 00:00:00";5724
"2015-02-25 00:00:00";5638
"2015-02-26 00:00:00";6331
"2015-02-27 00:00:00";5319
"2015-02-28 00:00:00";3898
"2015-03-01 00:00:00";4295
"2015-03-02 00:00:00";6295
"2015-03-03 00:00:00";7807
"2015-03-04 00:00:00";6470
"2015-03-05 00:00:00";7013
"2015-03-06 00:00:00";6061
"2015-03-07 00:00:00";5191
"2015-03-08 00:00:00";5333
"2015-03-09 00:00:00";7795
"2015-03-10 00:00:00";8182
"2015-03-11 00:00:00";7634
"2015-03-12 00:00:00";7485
"2015-03-13 00:00:00";6969
"2015-03-14 00:00:00";5660
"2015-03-15 00:00:00";6221
"2015-03-16 00:00:00";7987
"2015-03-17 00:00:00";6811
"2015-03-18 00:00:00";6969
"2015-03-19 00:00:00";6569
"2015-03-20 00:00:00";6269
"2015-03-21 00:00:00";4922
"2015-03-22 00:00:00";5209
"2015-03-23 00:00:00";6977
"2015-03-24 00:00:00";6517
"2015-03-25 00:00:00";6780
"2015-03-26 00:00:00";6323
"2015-03-27 00:00:00";5843
"2015-03-28 00:00:00";5094
"2015-03-29 00:00:00";5210
"2015-03-30 00:00:00";7044
"2015-03-31 00:00:00";5783
"2015-04-01 00:00:00";5661
"2015-04-02 00:00:00";5632
"2015-04-03 00:00:00";5882
"2015-04-04 00:00:00";4268
"2015-04-05 00:00:00";4540
"2015-04-06 00:00:00";6036
"2015-04-07 00:00:00";6300
"2015-04-08 00:00:00";6779
"2015-04-09 00:00:00";6664
"2015-04-10 00:00:00";6067
"2015-04-11 00:00:00";5156
"2015-04-12 00:00:00";5170
"2015-04-13 00:00:00";6520
"2015-04-14 00:00:00";6446
"2015-04-15 00:00:00";6452
"2015-04-16 00:00:00";6405
"2015-04-17 00:00:00";6484
"2015-04-18 00:00:00";5252
"2015-04-19 00:00:00";4915
"2015-04-20 00:00:00";7008
"2015-04-21 00:00:00";6848
"2015-04-22 00:00:00";6969
"2015-04-23 00:00:00";6445
"2015-04-24 00:00:00";5909
"2015-04-25 00:00:00";4503
"2015-04-26 00:00:00";5557
"2015-04-27 00:00:00";6237
"2015-04-28 00:00:00";6748
"2015-04-29 00:00:00";7189
"2015-04-30 00:00:00";5591
"2015-05-01 00:00:00";4688
"2015-05-02 00:00:00";3373
"2015-05-03 00:00:00";3373
"2015-05-04 00:00:00";5059
"2015-05-05 00:00:00";5202
"2015-05-06 00:00:00";5563
"2015-05-07 00:00:00";5077
"2015-05-08 00:00:00";4563
"2015-05-09 00:00:00";3797
"2015-05-10 00:00:00";3910
"2015-05-11 00:00:00";5393
"2015-05-12 00:00:00";5700
"2015-05-13 00:00:00";5516
"2015-05-14 00:00:00";5507
"2015-05-15 00:00:00";4849
"2015-05-16 00:00:00";3433
"2015-05-17 00:00:00";3789
"2015-05-18 00:00:00";5742
"2015-05-19 00:00:00";5666
"2015-05-20 00:00:00";10318
"2015-05-21 00:00:00";8894
"2015-05-22 00:00:00";6214
"2015-05-23 00:00:00";4226
"2015-05-24 00:00:00";3948
"2015-05-25 00:00:00";5557
"2015-05-26 00:00:00";6002
"2015-05-27 00:00:00";4996
"2015-05-28 00:00:00";5422
"2015-05-29 00:00:00";4640
"2015-05-30 00:00:00";3536
"2015-05-31 00:00:00";3831
"2015-06-01 00:00:00";4670
"2015-06-02 00:00:00";4911
"2015-06-03 00:00:00";4557
"2015-06-04 00:00:00";4886
"2015-06-05 00:00:00";4300
"2015-06-06 00:00:00";3113
"2015-06-07 00:00:00";3441
"2015-06-08 00:00:00";5381
"2015-06-09 00:00:00";5091
"2015-06-10 00:00:00";5114
"2015-06-11 00:00:00";4825
"2015-06-12 00:00:00";4023
"2015-06-13 00:00:00";2635
"2015-06-14 00:00:00";2903
"2015-06-15 00:00:00";3928
"2015-06-16 00:00:00";3879
"2015-06-17 00:00:00";3476
"2015-06-18 00:00:00";3645
"2015-06-19 00:00:00";2994
"2015-06-20 00:00:00";2249
"2015-06-21 00:00:00";2723
"2015-06-22 00:00:00";3573
"2015-06-23 00:00:00";3633
"2015-06-24 00:00:00";4172
"2015-06-25 00:00:00";3798
"2015-06-26 00:00:00";3570
"2015-06-27 00:00:00";2823
"2015-06-28 00:00:00";3142
"2015-06-29 00:00:00";5561
"2015-06-30 00:00:00";4641
"2015-07-01 00:00:00";3882
"2015-07-02 00:00:00";4027
"2015-07-03 00:00:00";3368
"2015-07-04 00:00:00";2480
"2015-07-05 00:00:00";2613
"2015-07-06 00:00:00";3917
"2015-07-07 00:00:00";4144
"2015-07-08 00:00:00";4650
"2015-07-09 00:00:00";4399
"2015-07-10 00:00:00";4251
"2015-07-11 00:00:00";2901
"2015-07-12 00:00:00";3097
"2015-07-13 00:00:00";4546
"2015-07-14 00:00:00";4449
"2015-07-15 00:00:00";4335
"2015-07-16 00:00:00";3931
"2015-07-17 00:00:00";3622
"2015-07-18 00:00:00";2457
"2015-07-19 00:00:00";2642
"2015-07-20 00:00:00";3664
"2015-07-21 00:00:00";3738
"2015-07-22 00:00:00";4158
"2015-07-23 00:00:00";3687
"2015-07-24 00:00:00";3365
"2015-07-25 00:00:00";2775
"2015-07-26 00:00:00";2782
"2015-07-27 00:00:00";3702
"2015-07-28 00:00:00";4114
"2015-07-29 00:00:00";4175
"2015-07-30 00:00:00";3736
"2015-07-31 00:00:00";3183
"2015-08-01 00:00:00";2605
"2015-08-02 00:00:00";2807
"2015-08-03 00:00:00";3351
"2015-08-04 00:00:00";4138
"2015-08-05 00:00:00";4143
"2015-08-06 00:00:00";3868
"2015-08-07 00:00:00";3850
"2015-08-08 00:00:00";2953
"2015-08-09 00:00:00";3139
"2015-08-10 00:00:00";3709
"2015-08-11 00:00:00";4313
"2015-08-12 00:00:00";4278
"2015-08-13 00:00:00";4209
"2015-08-14 00:00:00";4779
"2015-08-15 00:00:00";2966
"2015-08-16 00:00:00";3165
"2015-08-17 00:00:00";4194
"2015-08-18 00:00:00";4579
"2015-08-19 00:00:00";4745
"2015-08-20 00:00:00";4906
"2015-08-21 00:00:00";4919
"2015-08-22 00:00:00";4105
"2015-08-23 00:00:00";4510
"2015-08-24 00:00:00";5268
"2015-08-25 00:00:00";5072
"2015-08-26 00:00:00";4691
"2015-08-27 00:00:00";5202
"2015-08-28 00:00:00";5240
"2015-08-29 00:00:00";3702
"2015-08-30 00:00:00";3657
"2015-08-31 00:00:00";4809
"2015-09-01 00:00:00";4968
"2015-09-02 00:00:00";5012
"2015-09-03 00:00:00";5169
"2015-09-04 00:00:00";5081
"2015-09-05 00:00:00";4736
"2015-09-06 00:00:00";4374
"2015-09-07 00:00:00";5781
"2015-09-08 00:00:00";6732
"2015-09-09 00:00:00";12140
"2015-09-10 00:00:00";13017
"2015-09-11 00:00:00";8552
"2015-09-12 00:00:00";6889
"2015-09-13 00:00:00";6067
"2015-09-14 00:00:00";8406
"2015-09-15 00:00:00";7803
"2015-09-16 00:00:00";7879
"2015-09-17 00:00:00";7036
"2015-09-18 00:00:00";6580
"2015-09-19 00:00:00";5205
"2015-09-20 00:00:00";5024
"2015-09-21 00:00:00";6898
"2015-09-22 00:00:00";7263
"2015-09-23 00:00:00";6736
"2015-09-24 00:00:00";7001
"2015-09-25 00:00:00";8141
"2015-09-26 00:00:00";5537
"2015-09-27 00:00:00";5475
"2015-09-28 00:00:00";8012
"2015-09-29 00:00:00";8037
"2015-09-30 00:00:00";6821
"2015-10-01 00:00:00";5248
"2015-10-02 00:00:00";4710
"2015-10-03 00:00:00";3592
"2015-10-04 00:00:00";5303
"2015-10-05 00:00:00";6605
"2015-10-06 00:00:00";5591
"2015-10-07 00:00:00";5492
"2015-10-08 00:00:00";6127
"2015-10-09 00:00:00";4769
"2015-10-10 00:00:00";4421
"2015-10-11 00:00:00";3499
"2015-10-12 00:00:00";5022
"2015-10-13 00:00:00";6205
"2015-10-14 00:00:00";5027
"2015-10-15 00:00:00";6748
"2015-10-16 00:00:00";4603
"2015-10-17 00:00:00";3377
"2015-10-18 00:00:00";3495
"2015-10-19 00:00:00";5545
"2015-10-20 00:00:00";5094
"2015-10-21 00:00:00";5189
"2015-10-22 00:00:00";5074
"2015-10-23 00:00:00";4678
"2015-10-24 00:00:00";3283
"2015-10-25 00:00:00";3443
"2015-10-26 00:00:00";4598
"2015-10-27 00:00:00";5114
"2015-10-28 00:00:00";4766
"2015-10-29 00:00:00";4434
"2015-10-30 00:00:00";3865
"2015-10-31 00:00:00";3200
"2015-11-01 00:00:00";2927
"2015-11-02 00:00:00";4515
"2015-11-03 00:00:00";4281
"2015-11-04 00:00:00";4899
"2015-11-05 00:00:00";4801
"2015-11-06 00:00:00";4641
"2015-11-07 00:00:00";2934
"2015-11-08 00:00:00";3856
"2015-11-09 00:00:00";5360
"2015-11-10 00:00:00";6193
"2015-11-11 00:00:00";5605
"2015-11-12 00:00:00";4734
"2015-11-13 00:00:00";4058
"2015-11-14 00:00:00";2818
"2015-11-15 00:00:00";3046
"2015-11-16 00:00:00";4783
"2015-11-17 00:00:00";4719
"2015-11-18 00:00:00";4724
"2015-11-19 00:00:00";4927
"2015-11-20 00:00:00";4111
"2015-11-21 00:00:00";2965
"2015-11-22 00:00:00";3297
"2015-11-23 00:00:00";4405
"2015-11-24 00:00:00";4374
"2015-11-25 00:00:00";4408
"2015-11-26 00:00:00";3893
"2015-11-27 00:00:00";4094
"2015-11-28 00:00:00";3194
"2015-11-29 00:00:00";3467
"2015-11-30 00:00:00";4764
"2015-12-01 00:00:00";4952
"2015-12-02 00:00:00";4974
"2015-12-03 00:00:00";4871
"2015-12-04 00:00:00";4650
"2015-12-05 00:00:00";3423
"2015-12-06 00:00:00";3587
"2015-12-07 00:00:00";5108
"2015-12-08 00:00:00";5406
"2015-12-09 00:00:00";5248
"2015-12-10 00:00:00";5020
"2015-12-11 00:00:00";5139
"2015-12-12 00:00:00";3629
"2015-12-13 00:00:00";3477
"2015-12-14 00:00:00";5504
"2015-12-15 00:00:00";4592
"2015-12-16 00:00:00";5183
"2015-12-17 00:00:00";4690
"2015-12-18 00:00:00";4333
"2015-12-19 00:00:00";2971
"2015-12-20 00:00:00";2829
"2015-12-21 00:00:00";3628
"2015-12-22 00:00:00";3498
"2015-12-23 00:00:00";2932
"2015-12-24 00:00:00";2674
"2015-12-25 00:00:00";2307
"2015-12-26 00:00:00";2505
"2015-12-27 00:00:00";3215
"2015-12-28 00:00:00";3097
"2015-12-29 00:00:00";3271
"2015-12-30 00:00:00";3069
"2015-12-31 00:00:00";2682
"2016-01-01 00:00:00";1934
"2016-01-02 00:00:00";2462
"2016-01-03 00:00:00";2433
"2016-01-04 00:00:00";3695
"2016-01-05 00:00:00";3926
"2016-01-06 00:00:00";3859
"2016-01-07 00:00:00";3805
"2016-01-08 00:00:00";3430
"2016-01-09 00:00:00";2610
"2016-01-10 00:00:00";2716
"2016-01-11 00:00:00";3865
"2016-01-12 00:00:00";4161
"2016-01-13 00:00:00";3724
"2016-01-14 00:00:00";3905
"2016-01-15 00:00:00";4255
"2016-01-16 00:00:00";2565
"2016-01-17 00:00:00";2376
"2016-01-18 00:00:00";3249
"2016-01-19 00:00:00";4065
"2016-01-20 00:00:00";3861
"2016-01-21 00:00:00";3988
"2016-01-22 00:00:00";4763
"2016-01-23 00:00:00";2501
"2016-01-24 00:00:00";2569
"2016-01-25 00:00:00";3849
"2016-01-26 00:00:00";4279
"2016-01-27 00:00:00";4641
"2016-01-28 00:00:00";4131
"2016-01-29 00:00:00";3813
"2016-01-30 00:00:00";2585
"2016-01-31 00:00:00";2586
"2016-02-01 00:00:00";3901
"2016-02-02 00:00:00";3871
"2016-02-03 00:00:00";4010
"2016-02-04 00:00:00";4216
"2016-02-05 00:00:00";3558
"2016-02-06 00:00:00";2730
"2016-02-07 00:00:00";2697
"2016-02-08 00:00:00";3899
"2016-02-09 00:00:00";4200
"2016-02-10 00:00:00";3813
"2016-02-11 00:00:00";3858
"2016-02-12 00:00:00";3488
"2016-02-13 00:00:00";2617
"2016-02-14 00:00:00";2896
"2016-02-15 00:00:00";3583
"2016-02-16 00:00:00";3673
"2016-02-17 00:00:00";4134
"2016-02-18 00:00:00";5290
"2016-02-19 00:00:00";4191
"2016-02-20 00:00:00";2946
"2016-02-21 00:00:00";2872
"2016-02-22 00:00:00";4677
"2016-02-23 00:00:00";4325
"2016-02-24 00:00:00";4185
"2016-02-25 00:00:00";4949
"2016-02-26 00:00:00";5263
"2016-02-27 00:00:00";3730
"2016-02-28 00:00:00";3109
"2016-02-29 00:00:00";4419
"2016-03-01 00:00:00";4390
"2016-03-02 00:00:00";4055
"2016-03-03 00:00:00";3948
"2016-03-04 00:00:00";3650
"2016-03-05 00:00:00";2623
"2016-03-06 00:00:00";3021
"2016-03-07 00:00:00";4347
"2016-03-08 00:00:00";4095
"2016-03-09 00:00:00";4452
"2016-03-10 00:00:00";4235
"2016-03-11 00:00:00";4497
"2016-03-12 00:00:00";2818
"2016-03-13 00:00:00";3627
"2016-03-14 00:00:00";4149
"2016-03-15 00:00:00";4206
"2016-03-16 00:00:00";4125
"2016-03-17 00:00:00";4124
"2016-03-18 00:00:00";4578
"2016-03-19 00:00:00";2822
"2016-03-20 00:00:00";2672
"2016-03-21 00:00:00";9097
"2016-03-22 00:00:00";9676
"2016-03-23 00:00:00";5668
"2016-03-24 00:00:00";4811
"2016-03-25 00:00:00";3578
"2016-03-26 00:00:00";2727
"2016-03-27 00:00:00";2841
"2016-03-28 00:00:00";3849
"2016-03-29 00:00:00";4939
"2016-03-30 00:00:00";4429
"2016-03-31 00:00:00";4588
"2016-04-01 00:00:00";4274
"2016-04-02 00:00:00";2836
"2016-04-03 00:00:00";2949
"2016-04-04 00:00:00";4364
"2016-04-05 00:00:00";4178
"2016-04-06 00:00:00";4060
"2016-04-07 00:00:00";3917
"2016-04-08 00:00:00";3665
"2016-04-09 00:00:00";2637
"2016-04-10 00:00:00";2780
"2016-04-11 00:00:00";4166
"2016-04-12 00:00:00";4041
"2016-04-13 00:00:00";4014
"2016-04-14 00:00:00";4286
"2016-04-15 00:00:00";3220
"2016-04-16 00:00:00";2433
"2016-04-17 00:00:00";2505
"2016-04-18 00:00:00";3933
"2016-04-19 00:00:00";4337
"2016-04-20 00:00:00";3890
"2016-04-21 00:00:00";3599
"2016-04-22 00:00:00";3445
"2016-04-23 00:00:00";2564
"2016-04-24 00:00:00";2584
"2016-04-25 00:00:00";3792
"2016-04-26 00:00:00";3981
"2016-04-27 00:00:00";4616
"2016-04-28 00:00:00";3959
"2016-04-29 00:00:00";3339
"2016-04-30 00:00:00";2660
"2016-05-01 00:00:00";2925
"2016-05-02 00:00:00";3582
"2016-05-03 00:00:00";3735
"2016-05-04 00:00:00";4112
"2016-05-05 00:00:00";3751
"2016-05-06 00:00:00";3387
"2016-05-07 00:00:00";2422
"2016-05-08 00:00:00";2669
"2016-05-09 00:00:00";3929
"2016-05-10 00:00:00";3683
"2016-05-11 00:00:00";3731
"2016-05-12 00:00:00";3839
"2016-05-13 00:00:00";3605
"2016-05-14 00:00:00";2153
"2016-05-15 00:00:00";2353
"2016-05-16 00:00:00";3566
"2016-05-17 00:00:00";3963
"2016-05-18 00:00:00";3745
"2016-05-19 00:00:00";3607
"2016-05-20 00:00:00";3637
"2016-05-21 00:00:00";2945
"2016-05-22 00:00:00";3388
"2016-05-23 00:00:00";4911
"2016-05-24 00:00:00";5440
"2016-05-25 00:00:00";4315
"2016-05-26 00:00:00";3436
"2016-05-27 00:00:00";3229
"2016-05-28 00:00:00";2752
"2016-05-29 00:00:00";2671
"2016-05-30 00:00:00";2906
"2016-05-31 00:00:00";3460
"2016-06-01 00:00:00";3498
"2016-06-02 00:00:00";3386
"2016-06-03 00:00:00";3030
"2016-06-04 00:00:00";2376
"2016-06-05 00:00:00";2457
"2016-06-06 00:00:00";3481
"2016-06-07 00:00:00";3478
"2016-06-08 00:00:00";3633
"2016-06-09 00:00:00";3298
"2016-06-10 00:00:00";3294
"2016-06-11 00:00:00";2374
"2016-06-12 00:00:00";2372
"2016-06-13 00:00:00";4115
"2016-06-14 00:00:00";4375
"2016-06-15 00:00:00";3891
"2016-06-16 00:00:00";3754
"2016-06-17 00:00:00";3366
"2016-06-18 00:00:00";2602
"2016-06-19 00:00:00";2512
"2016-06-20 00:00:00";3535
"2016-06-21 00:00:00";3857
"2016-06-22 00:00:00";3657
"2016-06-23 00:00:00";3458
"2016-06-24 00:00:00";2911
"2016-06-25 00:00:00";2253
"2016-06-26 00:00:00";2376
"2016-06-27 00:00:00";3169
"2016-06-28 00:00:00";3840
"2016-06-29 00:00:00";5095
"2016-06-30 00:00:00";3852
"2016-07-01 00:00:00";3218
"2016-07-02 00:00:00";2572
"2016-07-03 00:00:00";2698
"2016-07-04 00:00:00";3270
"2016-07-05 00:00:00";3693
"2016-07-06 00:00:00";3529
"2016-07-07 00:00:00";3711
"2016-07-08 00:00:00";3354
"2016-07-09 00:00:00";2832
"2016-07-10 00:00:00";2591
"2016-07-11 00:00:00";3613
"2016-07-12 00:00:00";3655
"2016-07-13 00:00:00";3316
"2016-07-14 00:00:00";3378
"2016-07-15 00:00:00";3862
"2016-07-16 00:00:00";2510
"2016-07-17 00:00:00";2643
"2016-07-18 00:00:00";3806
"2016-07-19 00:00:00";3622
"2016-07-20 00:00:00";3523
"2016-07-21 00:00:00";3957
"2016-07-22 00:00:00";3255
"2016-07-23 00:00:00";2582
"2016-07-24 00:00:00";2564
"2016-07-25 00:00:00";3668
"2016-07-26 00:00:00";3642
"2016-07-27 00:00:00";4084
"2016-07-28 00:00:00";4112
"2016-07-29 00:00:00";3489
"2016-07-30 00:00:00";2473
"2016-07-31 00:00:00";2685
"2016-08-01 00:00:00";3456
"2016-08-02 00:00:00";3652
"2016-08-03 00:00:00";3626
"2016-08-04 00:00:00";4781
"2016-08-05 00:00:00";3249
"2016-08-06 00:00:00";2707
"2016-08-07 00:00:00";2418
"2016-08-08 00:00:00";3869
"2016-08-09 00:00:00";4062
"2016-08-10 00:00:00";4017
"2016-08-11 00:00:00";3505
"2016-08-12 00:00:00";3414
"2016-08-13 00:00:00";2702
"2016-08-14 00:00:00";2882
"2016-08-15 00:00:00";3611
"2016-08-16 00:00:00";3466
"2016-08-17 00:00:00";3404
"2016-08-18 00:00:00";3126
"2016-08-19 00:00:00";2962
"2016-08-20 00:00:00";2219
"2016-08-21 00:00:00";2411
"2016-08-22 00:00:00";3406
"2016-08-23 00:00:00";3900
"2016-08-24 00:00:00";4092
"2016-08-25 00:00:00";3935
"2016-08-26 00:00:00";3712
"2016-08-27 00:00:00";2610
"2016-08-28 00:00:00";2838
"2016-08-29 00:00:00";4440
"2016-08-30 00:00:00";4903
"2016-08-31 00:00:00";4801
"2016-09-01 00:00:00";4692
"2016-09-02 00:00:00";4549
"2016-09-03 00:00:00";3055
"2016-09-04 00:00:00";3034
"2016-09-05 00:00:00";4012
"2016-09-06 00:00:00";5404
"2016-09-07 00:00:00";14545
"2016-09-08 00:00:00";15441
"2016-09-09 00:00:00";10791
"2016-09-10 00:00:00";6040
"2016-09-11 00:00:00";5291
"2016-09-12 00:00:00";7021
"2016-09-13 00:00:00";7242
"2016-09-14 00:00:00";7274
"2016-09-15 00:00:00";7023
"2016-09-16 00:00:00";7130
"2016-09-17 00:00:00";5112
"2016-09-18 00:00:00";4766
"2016-09-19 00:00:00";6521
"2016-09-20 00:00:00";6655
"2016-09-21 00:00:00";6427
"2016-09-22 00:00:00";6866
"2016-09-23 00:00:00";5394
"2016-09-24 00:00:00";4250
"2016-09-25 00:00:00";4735
"2016-09-26 00:00:00";6341
"2016-09-27 00:00:00";6338
"2016-09-28 00:00:00";5544
"2016-09-29 00:00:00";5568
"2016-09-30 00:00:00";4875
"2016-10-01 00:00:00";3680
"2016-10-02 00:00:00";3776
"2016-10-03 00:00:00";5180
"2016-10-04 00:00:00";5089
"2016-10-05 00:00:00";5043
"2016-10-06 00:00:00";4819
"2016-10-07 00:00:00";3907
"2016-10-08 00:00:00";3066
"2016-10-09 00:00:00";3388
"2016-10-10 00:00:00";3899
"2016-10-11 00:00:00";4504
"2016-10-12 00:00:00";4372
"2016-10-13 00:00:00";4005
"2016-10-14 00:00:00";3864
"2016-10-15 00:00:00";2835
"2016-10-16 00:00:00";3325
"2016-10-17 00:00:00";4395
"2016-10-18 00:00:00";4551
"2016-10-19 00:00:00";4337
"2016-10-20 00:00:00";4087
"2016-10-21 00:00:00";3523
"2016-10-22 00:00:00";2537
"2016-10-23 00:00:00";2580
"2016-10-24 00:00:00";4264
"2016-10-25 00:00:00";4064
"2016-10-26 00:00:00";4033
"2016-10-27 00:00:00";3844
"2016-10-28 00:00:00";3168
"2016-10-29 00:00:00";2216
"2016-10-30 00:00:00";3208
"2016-10-31 00:00:00";3400
"2016-11-01 00:00:00";3763
"2016-11-02 00:00:00";3783
"2016-11-03 00:00:00";3864
"2016-11-04 00:00:00";3419
"2016-11-05 00:00:00";2884
"2016-11-06 00:00:00";2635
"2016-11-07 00:00:00";3969
"2016-11-08 00:00:00";3669
"2016-11-09 00:00:00";3118
"2016-11-10 00:00:00";3483
"2016-11-11 00:00:00";2768
"2016-11-12 00:00:00";2248
"2016-11-13 00:00:00";2372
"2016-11-14 00:00:00";3544
"2016-11-15 00:00:00";3904
"2016-11-16 00:00:00";3873
"2016-11-17 00:00:00";3771
"2016-11-18 00:00:00";3387
"2016-11-19 00:00:00";2351
"2016-11-20 00:00:00";2567
"2016-11-21 00:00:00";3800
"2016-11-22 00:00:00";3721
"2016-11-23 00:00:00";3815
"2016-11-24 00:00:00";3761
"2016-11-25 00:00:00";4187
"2016-11-26 00:00:00";3899
"2016-11-27 00:00:00";3772
"2016-11-28 00:00:00";5597
"2016-11-29 00:00:00";5836
"2016-11-30 00:00:00";4888
"2016-12-01 00:00:00";4375
"2016-12-02 00:00:00";3751
"2016-12-03 00:00:00";2979
"2016-12-04 00:00:00";3088
"2016-12-05 00:00:00";3764
"2016-12-06 00:00:00";3914
"2016-12-07 00:00:00";3925
"2016-12-08 00:00:00";3904
"2016-12-09 00:00:00";3740
"2016-12-10 00:00:00";2425
"2016-12-11 00:00:00";2801
"2016-12-12 00:00:00";3692
"2016-12-13 00:00:00";3871
"2016-12-14 00:00:00";3739
"2016-12-15 00:00:00";3489
"2016-12-16 00:00:00";2875
"2016-12-17 00:00:00";2268
"2016-12-18 00:00:00";2974
"2016-12-19 00:00:00";4075
"2016-12-20 00:00:00";3611
"2016-12-21 00:00:00";3369
"2016-12-22 00:00:00";3026
"2016-12-23 00:00:00";2477
"2016-12-24 00:00:00";2045
"2016-12-25 00:00:00";1841
"2016-12-26 00:00:00";2739
"2016-12-27 00:00:00";2967
"2016-12-28 00:00:00";3055
