"DateTime";"Microsoft[en]"
"2010-04-03 00:00:00";13598
"2010-04-04 00:00:00";21999
"2010-04-05 00:00:00";13611
"2010-04-06 00:00:00";12752
"2010-04-07 00:00:00";12743
"2010-04-08 00:00:00";13750
"2010-04-09 00:00:00";13774
"2010-04-10 00:00:00";12287
"2010-04-11 00:00:00";9664
"2010-04-12 00:00:00";11372
"2010-04-13 00:00:00";12881
"2010-04-14 00:00:00";12526
"2010-04-15 00:00:00";12413
"2010-04-16 00:00:00";13227
"2010-04-17 00:00:00";11405
"2010-04-18 00:00:00";10252
"2010-04-19 00:00:00";12077
"2010-04-20 00:00:00";12533
"2010-04-21 00:00:00";12471
"2010-04-22 00:00:00";13445
"2010-04-23 00:00:00";13420
"2010-04-24 00:00:00";11870
"2010-04-25 00:00:00";11336
"2010-04-26 00:00:00";12715
"2010-04-27 00:00:00";13049
"2010-04-28 00:00:00";14576
"2010-04-29 00:00:00";14689
"2010-04-30 00:00:00";14701
"2010-05-01 00:00:00";12794
"2010-05-02 00:00:00";12223
"2010-05-03 00:00:00";14078
"2010-05-04 00:00:00";13480
"2010-05-05 00:00:00";13601
"2010-05-06 00:00:00";13999
"2010-05-07 00:00:00";13982
"2010-05-08 00:00:00";12141
"2010-05-09 00:00:00";12110
"2010-05-10 00:00:00";13196
"2010-05-11 00:00:00";13244
"2010-05-12 00:00:00";15314
"2010-05-13 00:00:00";10861
"2010-05-14 00:00:00";12282
"2010-05-15 00:00:00";12083
"2010-05-16 00:00:00";11537
"2010-05-17 00:00:00";11912
"2010-05-18 00:00:00";11034
"2010-05-19 00:00:00";10860
"2010-05-20 00:00:00";11834
"2010-05-21 00:00:00";13862
"2010-05-22 00:00:00";12665
"2010-05-23 00:00:00";12106
"2010-05-24 00:00:00";13113
"2010-05-25 00:00:00";12553
"2010-05-26 00:00:00";13258
"2010-05-27 00:00:00";15764
"2010-05-28 00:00:00";11632
"2010-05-29 00:00:00";12293
"2010-05-30 00:00:00";11258
"2010-05-31 00:00:00";12329
"2010-06-01 00:00:00";12464
"2010-06-02 00:00:00";13598
"2010-06-03 00:00:00";14306
"2010-06-04 00:00:00";13299
"2010-06-05 00:00:00";12712
"2010-06-06 00:00:00";11923
"2010-06-07 00:00:00";12796
"2010-06-08 00:00:00";12896
"2010-06-09 00:00:00";12001
"2010-06-10 00:00:00";11030
"2010-06-11 00:00:00";7310
"2010-06-12 00:00:00";2464
"2010-06-13 00:00:00";1553
"2010-06-14 00:00:00";2418
"2010-06-15 00:00:00";6043
"2010-06-16 00:00:00";8730
"2010-06-17 00:00:00";11937
"2010-06-18 00:00:00";11809
"2010-06-19 00:00:00";12010
"2010-06-20 00:00:00";10131
"2010-06-21 00:00:00";11314
"2010-06-22 00:00:00";10769
"2010-06-23 00:00:00";10595
"2010-06-24 00:00:00";9415
"2010-06-25 00:00:00";9862
"2010-06-26 00:00:00";9416
"2010-06-27 00:00:00";3441
"2010-06-28 00:00:00";6850
"2010-06-29 00:00:00";11188
"2010-06-30 00:00:00";10601
"2010-07-01 00:00:00";11140
"2010-07-02 00:00:00";10908
"2010-07-03 00:00:00";10054
"2010-07-04 00:00:00";9455
"2010-07-05 00:00:00";3709
"2010-07-06 00:00:00";9454
"2010-07-07 00:00:00";4126
"2010-07-08 00:00:00";0
"2010-07-09 00:00:00";0
"2010-07-10 00:00:00";6782
"2010-07-11 00:00:00";9100
"2010-07-12 00:00:00";9097
"2010-07-13 00:00:00";9548
"2010-07-14 00:00:00";9723
"2010-07-15 00:00:00";10013
"2010-07-16 00:00:00";10415
"2010-07-17 00:00:00";10019
"2010-07-18 00:00:00";9739
"2010-07-19 00:00:00";9940
"2010-07-20 00:00:00";10480
"2010-07-21 00:00:00";9967
"2010-07-22 00:00:00";13065
"2010-07-23 00:00:00";14100
"2010-07-24 00:00:00";13048
"2010-07-25 00:00:00";12358
"2010-07-26 00:00:00";13603
"2010-07-27 00:00:00";13820
"2010-07-28 00:00:00";14147
"2010-07-29 00:00:00";14381
"2010-07-30 00:00:00";13946
"2010-07-31 00:00:00";12220
"2010-08-01 00:00:00";12588
"2010-08-02 00:00:00";14002
"2010-08-03 00:00:00";13893
"2010-08-04 00:00:00";14048
"2010-08-05 00:00:00";14190
"2010-08-06 00:00:00";13736
"2010-08-07 00:00:00";12039
"2010-08-08 00:00:00";12581
"2010-08-09 00:00:00";14739
"2010-08-10 00:00:00";14652
"2010-08-11 00:00:00";14225
"2010-08-12 00:00:00";14275
"2010-08-13 00:00:00";13456
"2010-08-14 00:00:00";12546
"2010-08-15 00:00:00";12794
"2010-08-16 00:00:00";13887
"2010-08-17 00:00:00";15010
"2010-08-18 00:00:00";14080
"2010-08-19 00:00:00";14925
"2010-08-20 00:00:00";14016
"2010-08-21 00:00:00";12148
"2010-08-22 00:00:00";12795
"2010-08-23 00:00:00";14573
"2010-08-24 00:00:00";14462
"2010-08-25 00:00:00";15250
"2010-08-26 00:00:00";14914
"2010-08-27 00:00:00";13389
"2010-08-28 00:00:00";13244
"2010-08-29 00:00:00";13151
"2010-08-30 00:00:00";15236
"2010-08-31 00:00:00";15346
"2010-09-01 00:00:00";15373
"2010-09-02 00:00:00";15800
"2010-09-03 00:00:00";15068
"2010-09-04 00:00:00";12534
"2010-09-05 00:00:00";13355
"2010-09-06 00:00:00";14801
"2010-09-07 00:00:00";16152
"2010-09-08 00:00:00";16679
"2010-09-09 00:00:00";16439
"2010-09-10 00:00:00";15442
"2010-09-11 00:00:00";13348
"2010-09-12 00:00:00";13535
"2010-09-13 00:00:00";15914
"2010-09-14 00:00:00";17175
"2010-09-15 00:00:00";17436
"2010-09-16 00:00:00";17332
"2010-09-17 00:00:00";16586
"2010-09-18 00:00:00";12990
"2010-09-19 00:00:00";13321
"2010-09-20 00:00:00";16173
"2010-09-21 00:00:00";15166
"2010-09-22 00:00:00";16097
"2010-09-23 00:00:00";16586
"2010-09-24 00:00:00";15446
"2010-09-25 00:00:00";12743
"2010-09-26 00:00:00";13647
"2010-09-27 00:00:00";15951
"2010-09-28 00:00:00";16542
"2010-09-29 00:00:00";14546
"2010-09-30 00:00:00";19480
"2010-10-01 00:00:00";15969
"2010-10-02 00:00:00";13841
"2010-10-03 00:00:00";13867
"2010-10-04 00:00:00";17180
"2010-10-05 00:00:00";17537
"2010-10-06 00:00:00";17505
"2010-10-07 00:00:00";17519
"2010-10-08 00:00:00";16610
"2010-10-09 00:00:00";14206
"2010-10-10 00:00:00";13926
"2010-10-11 00:00:00";16365
"2010-10-12 00:00:00";15793
"2010-10-13 00:00:00";17626
"2010-10-14 00:00:00";16459
"2010-10-15 00:00:00";15818
"2010-10-16 00:00:00";13872
"2010-10-17 00:00:00";14557
"2010-10-18 00:00:00";17861
"2010-10-19 00:00:00";16579
"2010-10-20 00:00:00";16977
"2010-10-21 00:00:00";17536
"2010-10-22 00:00:00";17127
"2010-10-23 00:00:00";13732
"2010-10-24 00:00:00";14844
"2010-10-25 00:00:00";17481
"2010-10-26 00:00:00";17653
"2010-10-27 00:00:00";16877
"2010-10-28 00:00:00";17439
"2010-10-29 00:00:00";16977
"2010-10-30 00:00:00";14444
"2010-10-31 00:00:00";14930
"2010-11-01 00:00:00";17389
"2010-11-02 00:00:00";17050
"2010-11-03 00:00:00";16559
"2010-11-04 00:00:00";17143
"2010-11-05 00:00:00";14779
"2010-11-06 00:00:00";14560
"2010-11-07 00:00:00";15269
"2010-11-08 00:00:00";17491
"2010-11-09 00:00:00";17638
"2010-11-10 00:00:00";17193
"2010-11-11 00:00:00";15647
"2010-11-12 00:00:00";16148
"2010-11-13 00:00:00";14134
"2010-11-14 00:00:00";13559
"2010-11-15 00:00:00";15232
"2010-11-16 00:00:00";16773
"2010-11-17 00:00:00";16911
"2010-11-18 00:00:00";16092
"2010-11-19 00:00:00";16205
"2010-11-20 00:00:00";14770
"2010-11-21 00:00:00";14181
"2010-11-22 00:00:00";16444
"2010-11-23 00:00:00";15570
"2010-11-24 00:00:00";15042
"2010-11-25 00:00:00";14585
"2010-11-26 00:00:00";14626
"2010-11-27 00:00:00";13122
"2010-11-28 00:00:00";13197
"2010-11-29 00:00:00";16364
"2010-11-30 00:00:00";8679
"2010-12-01 00:00:00";16320
"2010-12-02 00:00:00";15824
"2010-12-03 00:00:00";15019
"2010-12-04 00:00:00";12583
"2010-12-05 00:00:00";13342
"2010-12-06 00:00:00";16108
"2010-12-07 00:00:00";16257
"2010-12-08 00:00:00";16027
"2010-12-09 00:00:00";16206
"2010-12-10 00:00:00";15698
"2010-12-11 00:00:00";13451
"2010-12-12 00:00:00";13356
"2010-12-13 00:00:00";15314
"2010-12-14 00:00:00";15169
"2010-12-15 00:00:00";15652
"2010-12-16 00:00:00";51032
"2010-12-17 00:00:00";14100
"2010-12-18 00:00:00";11730
"2010-12-19 00:00:00";12879
"2010-12-20 00:00:00";13734
"2010-12-21 00:00:00";13910
"2010-12-22 00:00:00";13277
"2010-12-23 00:00:00";13099
"2010-12-24 00:00:00";12242
"2010-12-25 00:00:00";11180
"2010-12-26 00:00:00";10956
"2010-12-27 00:00:00";12300
"2010-12-28 00:00:00";12690
"2010-12-29 00:00:00";12797
"2010-12-30 00:00:00";11571
"2010-12-31 00:00:00";10964
"2011-01-01 00:00:00";10788
"2011-01-02 00:00:00";11870
"2011-01-03 00:00:00";13582
"2011-01-04 00:00:00";14688
"2011-01-05 00:00:00";14702
"2011-01-06 00:00:00";15946
"2011-01-07 00:00:00";15030
"2011-01-08 00:00:00";12714
"2011-01-09 00:00:00";13296
"2011-01-10 00:00:00";15304
"2011-01-11 00:00:00";14704
"2011-01-12 00:00:00";15048
"2011-01-13 00:00:00";15107
"2011-01-14 00:00:00";14655
"2011-01-15 00:00:00";13131
"2011-01-16 00:00:00";13603
"2011-01-17 00:00:00";16000
"2011-01-18 00:00:00";17000
"2011-01-19 00:00:00";17791
"2011-01-20 00:00:00";16611
"2011-01-21 00:00:00";14663
"2011-01-22 00:00:00";12724
"2011-01-23 00:00:00";13653
"2011-01-24 00:00:00";16614
"2011-01-25 00:00:00";16145
"2011-01-26 00:00:00";14504
"2011-01-27 00:00:00";15478
"2011-01-28 00:00:00";15697
"2011-01-29 00:00:00";12275
"2011-01-30 00:00:00";12858
"2011-01-31 00:00:00";14876
"2011-02-01 00:00:00";15195
"2011-02-02 00:00:00";16337
"2011-02-03 00:00:00";16117
"2011-02-04 00:00:00";16070
"2011-02-05 00:00:00";14825
"2011-02-06 00:00:00";13562
"2011-02-07 00:00:00";15147
"2011-02-08 00:00:00";14909
"2011-02-09 00:00:00";14397
"2011-02-10 00:00:00";14907
"2011-02-11 00:00:00";15799
"2011-02-12 00:00:00";13724
"2011-02-13 00:00:00";14051
"2011-02-14 00:00:00";15728
"2011-02-15 00:00:00";36505
"2011-02-16 00:00:00";15688
"2011-02-17 00:00:00";16145
"2011-02-18 00:00:00";15328
"2011-02-19 00:00:00";12995
"2011-02-20 00:00:00";13093
"2011-02-21 00:00:00";15520
"2011-02-22 00:00:00";16399
"2011-02-23 00:00:00";16045
"2011-02-24 00:00:00";15283
"2011-02-25 00:00:00";14426
"2011-02-26 00:00:00";13418
"2011-02-27 00:00:00";13875
"2011-02-28 00:00:00";16657
"2011-03-01 00:00:00";16047
"2011-03-02 00:00:00";16281
"2011-03-03 00:00:00";15693
"2011-03-04 00:00:00";15756
"2011-03-05 00:00:00";14668
"2011-03-06 00:00:00";14165
"2011-03-07 00:00:00";14515
"2011-03-08 00:00:00";16385
"2011-03-09 00:00:00";15980
"2011-03-10 00:00:00";16947
"2011-03-11 00:00:00";16111
"2011-03-12 00:00:00";12089
"2011-03-13 00:00:00";13801
"2011-03-14 00:00:00";15233
"2011-03-15 00:00:00";16004
"2011-03-16 00:00:00";15353
"2011-03-17 00:00:00";14316
"2011-03-18 00:00:00";14159
"2011-03-19 00:00:00";12328
"2011-03-20 00:00:00";12624
"2011-03-21 00:00:00";15745
"2011-03-22 00:00:00";15653
"2011-03-23 00:00:00";16385
"2011-03-24 00:00:00";15563
"2011-03-25 00:00:00";15479
"2011-03-26 00:00:00";12746
"2011-03-27 00:00:00";14159
"2011-03-28 00:00:00";16281
"2011-03-29 00:00:00";15192
"2011-03-30 00:00:00";16583
"2011-03-31 00:00:00";16941
"2011-04-01 00:00:00";15313
"2011-04-02 00:00:00";12298
"2011-04-03 00:00:00";12087
"2011-04-04 00:00:00";16373
"2011-04-05 00:00:00";14077
"2011-04-06 00:00:00";13454
"2011-04-07 00:00:00";15419
"2011-04-08 00:00:00";13467
"2011-04-09 00:00:00";12454
"2011-04-10 00:00:00";12721
"2011-04-11 00:00:00";14209
"2011-04-12 00:00:00";14482
"2011-04-13 00:00:00";14128
"2011-04-14 00:00:00";14493
"2011-04-15 00:00:00";12730
"2011-04-16 00:00:00";11132
"2011-04-17 00:00:00";13300
"2011-04-18 00:00:00";15264
"2011-04-19 00:00:00";13549
"2011-04-20 00:00:00";13680
"2011-04-21 00:00:00";13964
"2011-04-22 00:00:00";12633
"2011-04-23 00:00:00";12510
"2011-04-24 00:00:00";11620
"2011-04-25 00:00:00";17618
"2011-04-26 00:00:00";13891
"2011-04-27 00:00:00";15285
"2011-04-28 00:00:00";15675
"2011-04-29 00:00:00";13907
"2011-04-30 00:00:00";12269
"2011-05-01 00:00:00";12201
"2011-05-02 00:00:00";14229
"2011-05-03 00:00:00";14608
"2011-05-04 00:00:00";15068
"2011-05-05 00:00:00";14463
"2011-05-06 00:00:00";15632
"2011-05-07 00:00:00";11644
"2011-05-08 00:00:00";11879
"2011-05-09 00:00:00";15016
"2011-05-10 00:00:00";21104
"2011-05-11 00:00:00";24119
"2011-05-12 00:00:00";21271
"2011-05-13 00:00:00";16099
"2011-05-14 00:00:00";13308
"2011-05-15 00:00:00";12544
"2011-05-16 00:00:00";15419
"2011-05-17 00:00:00";13803
"2011-05-18 00:00:00";15946
"2011-05-19 00:00:00";14845
"2011-05-20 00:00:00";14015
"2011-05-21 00:00:00";11839
"2011-05-22 00:00:00";12608
"2011-05-23 00:00:00";14802
"2011-05-24 00:00:00";14981
"2011-05-25 00:00:00";14789
"2011-05-26 00:00:00";15490
"2011-05-27 00:00:00";14300
"2011-05-28 00:00:00";12192
"2011-05-29 00:00:00";12419
"2011-05-30 00:00:00";13558
"2011-05-31 00:00:00";14264
"2011-06-01 00:00:00";14971
"2011-06-02 00:00:00";14558
"2011-06-03 00:00:00";13000
"2011-06-04 00:00:00";12609
"2011-06-05 00:00:00";13711
"2011-06-06 00:00:00";14829
"2011-06-07 00:00:00";14428
"2011-06-08 00:00:00";15205
"2011-06-09 00:00:00";14626
"2011-06-10 00:00:00";14228
"2011-06-11 00:00:00";12817
"2011-06-12 00:00:00";10603
"2011-06-13 00:00:00";15082
"2011-06-14 00:00:00";13214
"2011-06-15 00:00:00";13985
"2011-06-16 00:00:00";14094
"2011-06-17 00:00:00";8883
"2011-06-18 00:00:00";12340
"2011-06-19 00:00:00";11496
"2011-06-20 00:00:00";14416
"2011-06-21 00:00:00";13866
"2011-06-22 00:00:00";13566
"2011-06-23 00:00:00";34220
"2011-06-24 00:00:00";12513
"2011-06-25 00:00:00";10312
"2011-06-26 00:00:00";10110
"2011-06-27 00:00:00";12029
"2011-06-28 00:00:00";13936
"2011-06-29 00:00:00";13153
"2011-06-30 00:00:00";13673
"2011-07-01 00:00:00";13430
"2011-07-02 00:00:00";11668
"2011-07-03 00:00:00";11649
"2011-07-04 00:00:00";12438
"2011-07-05 00:00:00";13145
"2011-07-06 00:00:00";13532
"2011-07-07 00:00:00";12676
"2011-07-08 00:00:00";12565
"2011-07-09 00:00:00";11639
"2011-07-10 00:00:00";11272
"2011-07-11 00:00:00";12208
"2011-07-12 00:00:00";12359
"2011-07-13 00:00:00";11555
"2011-07-14 00:00:00";12041
"2011-07-15 00:00:00";12904
"2011-07-16 00:00:00";11173
"2011-07-17 00:00:00";11450
"2011-07-18 00:00:00";13475
"2011-07-19 00:00:00";13956
"2011-07-20 00:00:00";13302
"2011-07-21 00:00:00";16198
"2011-07-22 00:00:00";15198
"2011-07-23 00:00:00";11625
"2011-07-24 00:00:00";12354
"2011-07-25 00:00:00";13024
"2011-07-26 00:00:00";12550
"2011-07-27 00:00:00";11099
"2011-07-28 00:00:00";13938
"2011-07-29 00:00:00";12373
"2011-07-30 00:00:00";12404
"2011-07-31 00:00:00";12442
"2011-08-01 00:00:00";13466
"2011-08-02 00:00:00";13693
"2011-08-03 00:00:00";13297
"2011-08-04 00:00:00";14074
"2011-08-05 00:00:00";12622
"2011-08-06 00:00:00";11755
"2011-08-07 00:00:00";12714
"2011-08-08 00:00:00";13848
"2011-08-09 00:00:00";13966
"2011-08-10 00:00:00";11401
"2011-08-11 00:00:00";12554
"2011-08-12 00:00:00";8695
"2011-08-13 00:00:00";3569
"2011-08-14 00:00:00";4909
"2011-08-15 00:00:00";6309
"2011-08-16 00:00:00";7056
"2011-08-17 00:00:00";6767
"2011-08-18 00:00:00";7384
"2011-08-19 00:00:00";12743
"2011-08-20 00:00:00";12300
"2011-08-21 00:00:00";12073
"2011-08-22 00:00:00";9305
"2011-08-23 00:00:00";12818
"2011-08-24 00:00:00";13723
"2011-08-25 00:00:00";19270
"2011-08-26 00:00:00";16009
"2011-08-27 00:00:00";13251
"2011-08-28 00:00:00";12216
"2011-08-29 00:00:00";12974
"2011-08-30 00:00:00";12227
"2011-08-31 00:00:00";11826
"2011-09-01 00:00:00";13036
"2011-09-02 00:00:00";10649
"2011-09-03 00:00:00";11143
"2011-09-04 00:00:00";11244
"2011-09-05 00:00:00";10943
"2011-09-06 00:00:00";12482
"2011-09-07 00:00:00";12267
"2011-09-08 00:00:00";12888
"2011-09-09 00:00:00";12623
"2011-09-10 00:00:00";10710
"2011-09-11 00:00:00";10207
"2011-09-12 00:00:00";11987
"2011-09-13 00:00:00";12163
"2011-09-14 00:00:00";15334
"2011-09-15 00:00:00";13565
"2011-09-16 00:00:00";12684
"2011-09-17 00:00:00";12121
"2011-09-18 00:00:00";11154
"2011-09-19 00:00:00";12031
"2011-09-20 00:00:00";13074
"2011-09-21 00:00:00";11912
"2011-09-22 00:00:00";12893
"2011-09-23 00:00:00";12673
"2011-09-24 00:00:00";11915
"2011-09-25 00:00:00";10881
"2011-09-26 00:00:00";11767
"2011-09-27 00:00:00";14157
"2011-09-28 00:00:00";12358
"2011-09-29 00:00:00";12194
"2011-09-30 00:00:00";14361
"2011-10-01 00:00:00";13003
"2011-10-02 00:00:00";12745
"2011-10-03 00:00:00";12869
"2011-10-04 00:00:00";14382
"2011-10-05 00:00:00";13275
"2011-10-06 00:00:00";47018
"2011-10-07 00:00:00";29947
"2011-10-08 00:00:00";16411
"2011-10-09 00:00:00";17791
"2011-10-10 00:00:00";20208
"2011-10-11 00:00:00";16392
"2011-10-12 00:00:00";17240
"2011-10-13 00:00:00";15166
"2011-10-14 00:00:00";16919
"2011-10-15 00:00:00";14154
"2011-10-16 00:00:00";12773
"2011-10-17 00:00:00";16019
"2011-10-18 00:00:00";16098
"2011-10-19 00:00:00";15366
"2011-10-20 00:00:00";15062
"2011-10-21 00:00:00";14750
"2011-10-22 00:00:00";11781
"2011-10-23 00:00:00";12484
"2011-10-24 00:00:00";15014
"2011-10-25 00:00:00";13988
"2011-10-26 00:00:00";13911
"2011-10-27 00:00:00";14813
"2011-10-28 00:00:00";13253
"2011-10-29 00:00:00";12844
"2011-10-30 00:00:00";13648
"2011-10-31 00:00:00";15949
"2011-11-01 00:00:00";14546
"2011-11-02 00:00:00";15850
"2011-11-03 00:00:00";16851
"2011-11-04 00:00:00";16337
"2011-11-05 00:00:00";12763
"2011-11-06 00:00:00";13611
"2011-11-07 00:00:00";15038
"2011-11-08 00:00:00";16468
"2011-11-09 00:00:00";15284
"2011-11-10 00:00:00";15462
"2011-11-11 00:00:00";13880
"2011-11-12 00:00:00";12843
"2011-11-13 00:00:00";13424
"2011-11-14 00:00:00";14969
"2011-11-15 00:00:00";16704
"2011-11-16 00:00:00";16109
"2011-11-17 00:00:00";16142
"2011-11-18 00:00:00";14506
"2011-11-19 00:00:00";12552
"2011-11-20 00:00:00";13618
"2011-11-21 00:00:00";13766
"2011-11-22 00:00:00";16002
"2011-11-23 00:00:00";14330
"2011-11-24 00:00:00";13279
"2011-11-25 00:00:00";13154
"2011-11-26 00:00:00";12746
"2011-11-27 00:00:00";13269
"2011-11-28 00:00:00";12431
"2011-11-29 00:00:00";9275
"2011-11-30 00:00:00";8916
"2011-12-01 00:00:00";8791
"2011-12-02 00:00:00";7182
"2011-12-03 00:00:00";5380
"2011-12-04 00:00:00";6349
"2011-12-05 00:00:00";7934
"2011-12-06 00:00:00";11347
"2011-12-07 00:00:00";10255
"2011-12-08 00:00:00";14825
"2011-12-09 00:00:00";13937
"2011-12-10 00:00:00";8871
"2011-12-11 00:00:00";12678
"2011-12-12 00:00:00";16396
"2011-12-13 00:00:00";14992
"2011-12-14 00:00:00";15522
"2011-12-15 00:00:00";13691
"2011-12-16 00:00:00";13419
"2011-12-17 00:00:00";10541
"2011-12-18 00:00:00";12179
"2011-12-19 00:00:00";13812
"2011-12-20 00:00:00";14366
"2011-12-21 00:00:00";13114
"2011-12-22 00:00:00";12177
"2011-12-23 00:00:00";641
"2011-12-24 00:00:00";0
"2011-12-25 00:00:00";0
"2011-12-26 00:00:00";4169
"2011-12-27 00:00:00";12060
"2011-12-28 00:00:00";12124
"2011-12-29 00:00:00";10853
"2011-12-30 00:00:00";12362
"2011-12-31 00:00:00";10818
"2012-01-01 00:00:00";11423
"2012-01-02 00:00:00";13276
"2012-01-03 00:00:00";13157
"2012-01-04 00:00:00";14394
"2012-01-05 00:00:00";13599
"2012-01-06 00:00:00";13858
"2012-01-07 00:00:00";11622
"2012-01-08 00:00:00";12940
"2012-01-09 00:00:00";14814
"2012-01-10 00:00:00";14611
"2012-01-11 00:00:00";16393
"2012-01-12 00:00:00";15930
"2012-01-13 00:00:00";15344
"2012-01-14 00:00:00";12763
"2012-01-15 00:00:00";10798
"2012-01-16 00:00:00";14730
"2012-01-17 00:00:00";15455
"2012-01-18 00:00:00";18071
"2012-01-19 00:00:00";16112
"2012-01-20 00:00:00";16303
"2012-01-21 00:00:00";12535
"2012-01-22 00:00:00";13322
"2012-01-23 00:00:00";14445
"2012-01-24 00:00:00";14963
"2012-01-25 00:00:00";15759
"2012-01-26 00:00:00";16079
"2012-01-27 00:00:00";15306
"2012-01-28 00:00:00";12929
"2012-01-29 00:00:00";13220
"2012-01-30 00:00:00";15482
"2012-01-31 00:00:00";10272
"2012-02-01 00:00:00";15786
"2012-02-02 00:00:00";13882
"2012-02-03 00:00:00";14740
"2012-02-04 00:00:00";9299
"2012-02-05 00:00:00";6180
"2012-02-06 00:00:00";7246
"2012-02-07 00:00:00";9179
"2012-02-08 00:00:00";8346
"2012-02-09 00:00:00";15050
"2012-02-10 00:00:00";14178
"2012-02-11 00:00:00";10964
"2012-02-12 00:00:00";11573
"2012-02-13 00:00:00";14634
"2012-02-14 00:00:00";14798
"2012-02-15 00:00:00";12458
"2012-02-16 00:00:00";8926
"2012-02-17 00:00:00";13839
"2012-02-18 00:00:00";12873
"2012-02-19 00:00:00";12358
"2012-02-20 00:00:00";13525
"2012-02-21 00:00:00";14486
"2012-02-22 00:00:00";15385
"2012-02-23 00:00:00";15077
"2012-02-24 00:00:00";14531
"2012-02-25 00:00:00";12190
"2012-02-26 00:00:00";12712
"2012-02-27 00:00:00";14699
"2012-02-28 00:00:00";13882
"2012-02-29 00:00:00";15517
"2012-03-01 00:00:00";10541
"2012-03-02 00:00:00";15032
"2012-03-03 00:00:00";11841
"2012-03-04 00:00:00";13133
"2012-03-05 00:00:00";11420
"2012-03-06 00:00:00";12933
"2012-03-07 00:00:00";15282
"2012-03-08 00:00:00";14730
"2012-03-09 00:00:00";14613
"2012-03-10 00:00:00";11682
"2012-03-11 00:00:00";11933
"2012-03-12 00:00:00";14543
"2012-03-13 00:00:00";13287
"2012-03-14 00:00:00";10975
"2012-03-15 00:00:00";13607
"2012-03-16 00:00:00";13504
"2012-03-17 00:00:00";14958
"2012-03-18 00:00:00";11653
"2012-03-19 00:00:00";14814
"2012-03-20 00:00:00";14374
"2012-03-21 00:00:00";13022
"2012-03-22 00:00:00";12862
"2012-03-23 00:00:00";12125
"2012-03-24 00:00:00";11328
"2012-03-25 00:00:00";13009
"2012-03-26 00:00:00";13088
"2012-03-27 00:00:00";16180
"2012-03-28 00:00:00";15554
"2012-03-29 00:00:00";12095
"2012-03-30 00:00:00";13033
"2012-03-31 00:00:00";12431
"2012-04-01 00:00:00";12207
"2012-04-02 00:00:00";15552
"2012-04-03 00:00:00";12500
"2012-04-04 00:00:00";212762
"2012-04-05 00:00:00";76960
"2012-04-06 00:00:00";13966
"2012-04-07 00:00:00";12596
"2012-04-08 00:00:00";14539
"2012-04-09 00:00:00";14569
"2012-04-10 00:00:00";15452
"2012-04-11 00:00:00";12320
"2012-04-12 00:00:00";14498
"2012-04-13 00:00:00";13706
"2012-04-14 00:00:00";13093
"2012-04-15 00:00:00";13047
"2012-04-16 00:00:00";13588
"2012-04-17 00:00:00";14599
"2012-04-18 00:00:00";15640
"2012-04-19 00:00:00";16811
"2012-04-20 00:00:00";16664
"2012-04-21 00:00:00";13844
"2012-04-22 00:00:00";13883
"2012-04-23 00:00:00";14972
"2012-04-24 00:00:00";16086
"2012-04-25 00:00:00";16194
"2012-04-26 00:00:00";16891
"2012-04-27 00:00:00";13332
"2012-04-28 00:00:00";13984
"2012-04-29 00:00:00";12435
"2012-04-30 00:00:00";14968
"2012-05-01 00:00:00";8951
"2012-05-02 00:00:00";8374
"2012-05-03 00:00:00";8082
"2012-05-04 00:00:00";7503
"2012-05-05 00:00:00";5587
"2012-05-06 00:00:00";6207
"2012-05-07 00:00:00";7105
"2012-05-08 00:00:00";8308
"2012-05-09 00:00:00";8447
"2012-05-10 00:00:00";7461
"2012-05-11 00:00:00";6687
"2012-05-12 00:00:00";5278
"2012-05-13 00:00:00";5664
"2012-05-14 00:00:00";6396
"2012-05-15 00:00:00";6971
"2012-05-16 00:00:00";6936
"2012-05-17 00:00:00";6048
"2012-05-18 00:00:00";7850
"2012-05-19 00:00:00";5100
"2012-05-20 00:00:00";5169
"2012-05-21 00:00:00";7582
"2012-05-22 00:00:00";7685
"2012-05-23 00:00:00";8040
"2012-05-24 00:00:00";6984
"2012-05-25 00:00:00";5717
"2012-05-26 00:00:00";4173
"2012-05-27 00:00:00";4701
"2012-05-28 00:00:00";5993
"2012-05-29 00:00:00";6839
"2012-05-30 00:00:00";7075
"2012-05-31 00:00:00";7720
"2012-06-01 00:00:00";9482
"2012-06-02 00:00:00";13157
"2012-06-03 00:00:00";12980
"2012-06-04 00:00:00";14437
"2012-06-05 00:00:00";15981
"2012-06-06 00:00:00";13664
"2012-06-07 00:00:00";15528
"2012-06-08 00:00:00";14661
"2012-06-09 00:00:00";13439
"2012-06-10 00:00:00";13621
"2012-06-11 00:00:00";15330
"2012-06-12 00:00:00";15574
"2012-06-13 00:00:00";15373
"2012-06-14 00:00:00";15947
"2012-06-15 00:00:00";15541
"2012-06-16 00:00:00";13352
"2012-06-17 00:00:00";14107
"2012-06-18 00:00:00";16920
"2012-06-19 00:00:00";19426
"2012-06-20 00:00:00";18409
"2012-06-21 00:00:00";17569
"2012-06-22 00:00:00";15941
"2012-06-23 00:00:00";13610
"2012-06-24 00:00:00";14019
"2012-06-25 00:00:00";15856
"2012-06-26 00:00:00";16579
"2012-06-27 00:00:00";15697
"2012-06-28 00:00:00";16295
"2012-06-29 00:00:00";18495
"2012-06-30 00:00:00";17501
"2012-07-01 00:00:00";15531
"2012-07-02 00:00:00";14223
